order_id,customer_id,order_date
504479,13199,2010-04-14 10:31:00
504480,13199,2010-04-14 10:32:00
504481,14624,2010-04-14 10:44:00
504486,18087,2010-04-14 10:56:00
504487,15046,2010-04-14 11:01:00
504498,17511,2010-04-14 11:16:00
504508,15265,2010-04-14 11:20:00
504519,15563,2010-04-14 11:36:00
504532,12471,2010-04-14 11:50:00
504533,12471,2010-04-14 11:51:00
504535,15061,2010-04-14 11:54:00
504536,13097,2010-04-14 11:59:00
504542,13694,2010-04-14 12:17:00
504546,17961,2010-04-14 12:26:00
504547,17682,2010-04-14 12:28:00
504548,14210,2010-04-14 12:40:00
504550,17039,2010-04-14 12:56:00
504551,13629,2010-04-14 13:24:00
504552,16105,2010-04-14 13:27:00
504553,16292,2010-04-14 13:29:00
504554,16442,2010-04-14 13:35:00
504555,13561,2010-04-14 13:39:00
504556,13878,2010-04-14 13:50:00
504558,14344,2010-04-14 13:55:00
504559,15771,2010-04-14 13:56:00
504560,17961,2010-04-14 13:57:00
504569,17146,2010-04-14 14:20:00
504571,15572,2010-04-14 14:38:00
504572,18057,2010-04-14 14:49:00
504574,14016,2010-04-14 15:10:00
504575,15222,2010-04-14 15:15:00
504576,15144,2010-04-14 15:17:00
504577,14867,2010-04-14 16:24:00
504578,16422,2010-04-14 16:29:00
504580,17519,2010-04-15 08:33:00
504581,16631,2010-04-15 08:35:00
504582,15812,2010-04-15 08:38:00
504583,17888,2010-04-15 09:09:00
504584,17888,2010-04-15 09:10:00
504585,12540,2010-04-15 09:15:00
504586,18190,2010-04-15 09:45:00
504587,14134,2010-04-15 10:12:00
504588,13388,2010-04-15 10:18:00
504589,15194,2010-04-15 10:20:00
504591,13394,2010-04-15 10:31:00
504592,13433,2010-04-15 10:35:00
504593,13901,2010-04-15 10:43:00
504594,15910,2010-04-15 10:49:00
504618,13659,2010-04-15 11:33:00
504619,13659,2010-04-15 11:34:00
504620,14947,2010-04-15 11:44:00
504621,14944,2010-04-15 11:47:00
504622,14569,2010-04-15 11:49:00
504623,14656,2010-04-15 12:10:00
504624,18061,2010-04-15 12:10:00
504625,18174,2010-04-15 12:17:00
504626,15874,2010-04-15 12:20:00
504627,18008,2010-04-15 12:22:00
504628,18008,2010-04-15 12:24:00
504630,12935,2010-04-15 12:54:00
504631,13647,2010-04-15 12:55:00
504633,15311,2010-04-15 13:07:00
504634,18236,2010-04-15 13:39:00
504635,15615,2010-04-15 13:52:00
504636,17678,2010-04-15 13:54:00
504638,18245,2010-04-15 14:10:00
504640,17032,2010-04-15 14:14:00
504643,18151,2010-04-15 14:26:00
504644,14068,2010-04-15 14:28:00
504645,15814,2010-04-15 14:31:00
504646,15032,2010-04-15 14:38:00
504647,17961,2010-04-15 14:45:00
504649,17709,2010-04-15 14:48:00
504655,13661,2010-04-15 14:58:00
504668,13013,2010-04-15 15:12:00
504669,16174,2010-04-15 15:12:00
504673,13287,2010-04-15 15:26:00
504675,15722,2010-04-15 15:28:00
504677,15898,2010-04-15 15:33:00
504680,16840,2010-04-15 15:48:00
504682,14099,2010-04-15 15:57:00
504683,16986,2010-04-15 16:03:00
504686,15354,2010-04-15 16:17:00
504687,15354,2010-04-15 16:21:00
504688,15354,2010-04-15 16:24:00
504691,16325,2010-04-15 16:34:00
504692,13015,2010-04-15 16:35:00
504694,13414,2010-04-15 17:00:00
504695,17799,2010-04-15 17:06:00
504696,17799,2010-04-15 17:10:00
504697,12474,2010-04-15 17:18:00
504698,13591,2010-04-15 17:24:00
504699,13092,2010-04-15 17:25:00
504700,17032,2010-04-15 18:08:00
504701,16722,2010-04-15 18:27:00
504703,13450,2010-04-15 19:15:00
504704,15031,2010-04-15 19:22:00
504705,13542,2010-04-15 19:44:00
504707,13734,2010-04-16 08:42:00
504708,18262,2010-04-16 09:05:00
504709,12437,2010-04-16 09:27:00
504711,12778,2010-04-16 09:57:00
504712,17876,2010-04-16 10:01:00
504714,12395,2010-04-16 10:16:00
504715,17404,2010-04-16 10:27:00
504716,17920,2010-04-16 10:40:00
504717,16098,2010-04-16 10:49:00
504718,12969,2010-04-16 10:50:00
504730,14680,2010-04-16 11:21:00
504741,15716,2010-04-16 11:33:00
504742,15979,2010-04-16 11:35:00
504766,13013,2010-04-16 11:51:00
504775,15249,2010-04-16 11:54:00
504789,13813,2010-04-16 11:59:00
504807,17626,2010-04-16 12:15:00
504808,17841,2010-04-16 12:28:00
504810,15628,2010-04-16 12:43:00
504825,14527,2010-04-16 13:04:00
504826,12875,2010-04-16 13:12:00
504827,16158,2010-04-16 13:13:00
504828,16158,2010-04-16 13:16:00
504829,16125,2010-04-16 13:17:00
504830,14988,2010-04-16 13:34:00
504831,17913,2010-04-16 13:35:00
504832,14110,2010-04-16 13:36:00
504833,14907,2010-04-16 13:40:00
504834,16094,2010-04-16 14:00:00
504835,17842,2010-04-16 14:23:00
504836,14258,2010-04-16 14:40:00
504837,13426,2010-04-16 15:12:00
504838,15078,2010-04-16 15:18:00
504842,15259,2010-04-16 15:55:00
504844,12748,2010-04-16 16:12:00
504846,15061,2010-04-16 16:21:00
504847,17931,2010-04-16 16:51:00
504848,14623,2010-04-16 17:12:00
504850,14134,2010-04-18 10:13:00
504851,15482,2010-04-18 10:31:00
504852,17243,2010-04-18 10:37:00
504853,15796,2010-04-18 10:39:00
504854,16923,2010-04-18 10:40:00
504855,15569,2010-04-18 11:14:00
504856,16883,2010-04-18 11:20:00
504857,17113,2010-04-18 11:24:00
504858,18172,2010-04-18 11:40:00
504859,18064,2010-04-18 11:59:00
504860,12402,2010-04-18 12:04:00
504861,14702,2010-04-18 12:05:00
504862,17850,2010-04-18 12:07:00
504863,13240,2010-04-18 12:07:00
504864,13262,2010-04-18 12:14:00
504865,17346,2010-04-18 12:18:00
504866,17858,2010-04-18 12:19:00
504867,13408,2010-04-18 12:31:00
504868,13044,2010-04-18 12:31:00
504869,13408,2010-04-18 12:32:00
504870,14532,2010-04-18 12:33:00
504871,12482,2010-04-18 12:33:00
504872,12482,2010-04-18 12:36:00
504873,14817,2010-04-18 12:36:00
504874,12482,2010-04-18 12:39:00
504875,12482,2010-04-18 12:44:00
504876,14878,2010-04-18 12:44:00
504877,17085,2010-04-18 12:45:00
504878,15768,2010-04-18 12:46:00
504879,12482,2010-04-18 12:49:00
504880,15059,2010-04-18 12:57:00
504881,17850,2010-04-18 13:00:00
504882,14395,2010-04-18 13:12:00
504883,18231,2010-04-18 13:18:00
504884,17389,2010-04-18 13:27:00
504885,17969,2010-04-18 13:31:00
504886,13285,2010-04-18 13:38:00
504887,17850,2010-04-18 13:40:00
504888,17256,2010-04-18 13:40:00
504889,17256,2010-04-18 13:42:00
504890,14415,2010-04-18 13:53:00
504891,12791,2010-04-18 14:00:00
504893,15972,2010-04-18 14:06:00
504894,15990,2010-04-18 14:10:00
504895,18172,2010-04-18 14:15:00
504896,17041,2010-04-18 14:25:00
504897,17041,2010-04-18 14:28:00
504898,16409,2010-04-18 14:35:00
504900,17850,2010-04-18 15:12:00
504901,16921,2010-04-18 15:34:00
504902,13286,2010-04-18 15:35:00
504903,16549,2010-04-18 15:48:00
504904,18069,2010-04-18 15:53:00
504905,16027,2010-04-18 15:57:00
504906,17850,2010-04-19 07:14:00
504907,17850,2010-04-19 08:19:00
504908,14506,2010-04-19 08:27:00
504909,15410,2010-04-19 08:57:00
504910,17850,2010-04-19 09:35:00
504911,17540,2010-04-19 09:47:00
504912,15793,2010-04-19 09:54:00
504913,14911,2010-04-19 10:04:00
504914,14845,2010-04-19 10:19:00
504915,14911,2010-04-19 10:23:00
504917,15039,2010-04-19 10:29:00
504920,17474,2010-04-19 10:43:00
504922,14952,2010-04-19 10:46:00
504923,14952,2010-04-19 10:48:00
504926,18172,2010-04-19 11:00:00
504927,12482,2010-04-19 10:59:00
504929,12482,2010-04-19 11:01:00
504930,18172,2010-04-19 11:09:00
504932,13145,2010-04-19 11:11:00
504934,17850,2010-04-19 11:15:00
504937,15273,2010-04-19 11:31:00
504938,15321,2010-04-19 11:36:00
504950,15321,2010-04-19 11:48:00
504974,13883,2010-04-19 12:04:00
504978,13883,2010-04-19 12:05:00
505000,16470,2010-04-19 12:28:00
505001,17850,2010-04-19 12:38:00
505002,16905,2010-04-19 12:39:00
505004,13093,2010-04-19 12:45:00
505005,13939,2010-04-19 12:49:00
505007,16905,2010-04-19 12:52:00
505008,15538,2010-04-19 12:55:00
505009,16843,2010-04-19 13:03:00
505011,17850,2010-04-19 13:15:00
505012,17865,2010-04-19 13:15:00
505013,13115,2010-04-19 13:29:00
505014,17802,2010-04-19 13:28:00
505015,14156,2010-04-19 13:30:00
505017,17850,2010-04-19 14:03:00
505018,15451,2010-04-19 14:08:00
505019,18095,2010-04-19 14:09:00
505020,17584,2010-04-19 14:09:00
505023,12516,2010-04-19 14:14:00
505024,15005,2010-04-19 14:21:00
505042,16190,2010-04-19 14:34:00
505044,12949,2010-04-19 14:36:00
505047,12949,2010-04-19 14:36:00
505051,12949,2010-04-19 14:39:00
505052,17850,2010-04-19 14:52:00
505056,14667,2010-04-19 14:59:00
505057,17644,2010-04-19 15:20:00
505058,17696,2010-04-19 15:22:00
505059,15682,2010-04-19 15:30:00
505061,14372,2010-04-19 15:57:00
505062,13874,2010-04-19 16:09:00
505063,16548,2010-04-19 16:15:00
505064,17236,2010-04-19 16:20:00
505066,13407,2010-04-19 16:48:00
505067,14606,2010-04-19 16:48:00
505068,17850,2010-04-19 16:50:00
505070,13679,2010-04-19 17:11:00
505075,17850,2010-04-20 08:44:00
505076,17850,2010-04-20 09:29:00
505077,15061,2010-04-20 09:32:00
505078,12780,2010-04-20 09:40:00
505079,15447,2010-04-20 09:45:00
505080,15447,2010-04-20 09:47:00
505081,16742,2010-04-20 09:49:00
505082,13995,2010-04-20 09:54:00
505083,12623,2010-04-20 09:56:00
505084,14926,2010-04-20 09:59:00
505085,14611,2010-04-20 10:19:00
505086,12931,2010-04-20 10:22:00
505087,17850,2010-04-20 10:23:00
505088,12931,2010-04-20 10:25:00
505089,17307,2010-04-20 10:35:00
505090,18276,2010-04-20 10:40:00
505142,17138,2010-04-20 11:19:00
505143,16161,2010-04-20 11:21:00
505144,17850,2010-04-20 11:24:00
505146,13694,2010-04-20 11:26:00
505147,15970,2010-04-20 11:30:00
505148,13694,2010-04-20 11:37:00
505152,17867,2010-04-20 11:49:00
505153,17908,2010-04-20 11:52:00
505154,16864,2010-04-20 11:56:00
505157,13856,2010-04-20 11:57:00
505158,17825,2010-04-20 12:01:00
505159,17742,2010-04-20 12:10:00
505162,14812,2010-04-20 12:13:00
505163,17596,2010-04-20 12:15:00
505165,15885,2010-04-20 12:29:00
505166,16862,2010-04-20 12:30:00
505167,17841,2010-04-20 12:46:00
505168,14156,2010-04-20 12:48:00
505169,17850,2010-04-20 12:49:00
505170,12647,2010-04-20 12:49:00
505171,16774,2010-04-20 12:51:00
505172,16525,2010-04-20 12:52:00
505173,12983,2010-04-20 12:58:00
505174,17850,2010-04-20 13:24:00
505175,12835,2010-04-20 13:28:00
505176,17622,2010-04-20 13:38:00
505177,13042,2010-04-20 13:43:00
505178,17861,2010-04-20 13:48:00
505179,17185,2010-04-20 13:49:00
505180,17185,2010-04-20 13:52:00
505181,18134,2010-04-20 14:02:00
505182,17576,2010-04-20 14:04:00
505183,13999,2010-04-20 14:06:00
505184,13753,2010-04-20 14:08:00
505185,14648,2010-04-20 14:33:00
505186,16619,2010-04-20 14:52:00
505187,14440,2010-04-20 14:52:00
505188,15886,2010-04-20 15:03:00
505189,13485,2010-04-20 15:32:00
505196,13577,2010-04-20 15:40:00
505199,15571,2010-04-20 16:00:00
505200,16839,2010-04-20 16:06:00
505201,12836,2010-04-20 16:19:00
505204,17448,2010-04-20 16:24:00
505206,13078,2010-04-20 16:46:00
505209,14081,2010-04-20 17:25:00
505211,18062,2010-04-21 08:55:00
505212,15129,2010-04-21 09:03:00
505213,15366,2010-04-21 09:52:00
505227,12482,2010-04-21 10:33:00
505228,16256,2010-04-21 10:34:00
505229,12482,2010-04-21 10:34:00
505230,15695,2010-04-21 10:36:00
505232,17448,2010-04-21 10:43:00
505233,17377,2010-04-21 10:46:00
505235,17949,2010-04-21 10:50:00
505236,12391,2010-04-21 10:58:00
505237,12391,2010-04-21 10:59:00
505238,16684,2010-04-21 11:03:00
505239,17920,2010-04-21 11:21:00
505240,12971,2010-04-21 11:31:00
505287,16472,2010-04-21 11:48:00
505297,12530,2010-04-21 11:51:00
505313,13911,2010-04-21 12:02:00
505314,12681,2010-04-21 12:02:00
505315,15311,2010-04-21 12:03:00
505316,16231,2010-04-21 12:06:00
505317,12588,2010-04-21 12:22:00
505328,14527,2010-04-21 12:30:00
505329,13431,2010-04-21 12:30:00
505330,13089,2010-04-21 12:32:00
505331,17622,2010-04-21 12:36:00
505332,15719,2010-04-21 12:43:00
505333,15455,2010-04-21 12:43:00
505335,12709,2010-04-21 13:00:00
505336,17644,2010-04-21 13:11:00
505337,12631,2010-04-21 13:14:00
505338,12631,2010-04-21 13:15:00
505340,17448,2010-04-21 13:20:00
505341,17448,2010-04-21 13:21:00
505342,17448,2010-04-21 13:22:00
505343,16592,2010-04-21 13:23:00
505344,16086,2010-04-21 13:28:00
505345,17324,2010-04-21 13:42:00
505346,15890,2010-04-21 13:53:00
505347,16133,2010-04-21 13:56:00
505348,16225,2010-04-21 14:00:00
505349,15580,2010-04-21 14:05:00
505351,17884,2010-04-21 14:17:00
505352,17884,2010-04-21 14:21:00
505356,15570,2010-04-21 15:08:00
505357,17457,2010-04-21 15:22:00
505358,14605,2010-04-21 15:24:00
505360,17115,2010-04-21 15:31:00
505361,14825,2010-04-21 15:34:00
505362,13728,2010-04-21 15:40:00
505363,17865,2010-04-21 15:42:00
505364,14395,2010-04-21 15:46:00
505366,13461,2010-04-21 16:01:00
505367,13963,2010-04-21 16:20:00
505368,14388,2010-04-21 16:28:00
505372,17681,2010-04-21 17:21:00
505373,17681,2010-04-21 17:22:00
505374,17848,2010-04-21 17:22:00
505375,17848,2010-04-21 17:24:00
505376,16755,2010-04-21 17:33:00
505378,15095,2010-04-22 08:03:00
505379,15291,2010-04-22 08:34:00
505380,17675,2010-04-22 08:36:00
505381,14646,2010-04-22 08:38:00
505385,13308,2010-04-22 09:22:00
505389,17675,2010-04-22 09:31:00
505392,18108,2010-04-22 09:38:00
505393,14646,2010-04-22 09:41:00
505394,14917,2010-04-22 09:44:00
505396,16131,2010-04-22 09:50:00
505397,15633,2010-04-22 09:54:00
505398,13855,2010-04-22 10:10:00
505399,18188,2010-04-22 10:11:00
505409,12504,2010-04-22 10:24:00
505443,13625,2010-04-22 10:50:00
505445,13089,2010-04-22 10:58:00
505447,14680,2010-04-22 11:14:00
505448,17646,2010-04-22 11:14:00
505450,13935,2010-04-22 11:21:00
505452,14917,2010-04-22 11:28:00
505453,12625,2010-04-22 11:33:00
505456,14735,2010-04-22 11:34:00
505461,17754,2010-04-22 11:48:00
505462,15622,2010-04-22 11:51:00
505463,15622,2010-04-22 11:52:00
505464,13698,2010-04-22 11:52:00
505465,13446,2010-04-22 11:58:00
505466,14000,2010-04-22 11:59:00
505468,12932,2010-04-22 12:09:00
505469,17083,2010-04-22 12:09:00
505472,12932,2010-04-22 12:10:00
505479,18231,2010-04-22 12:12:00
505481,13346,2010-04-22 12:34:00
505482,18218,2010-04-22 12:38:00
505491,14895,2010-04-22 12:58:00
505494,14064,2010-04-22 13:15:00
505495,16743,2010-04-22 13:21:00
505496,15651,2010-04-22 13:26:00
505497,14040,2010-04-22 13:26:00
505498,14209,2010-04-22 13:29:00
505499,16862,2010-04-22 13:36:00
505500,13199,2010-04-22 14:05:00
505501,18093,2010-04-22 14:07:00
505502,18272,2010-04-22 14:07:00
505503,14006,2010-04-22 14:08:00
505504,16279,2010-04-22 14:09:00
505506,16344,2010-04-22 14:10:00
505507,15073,2010-04-22 14:15:00
505508,14655,2010-04-22 14:29:00
505509,14156,2010-04-22 14:31:00
505511,13769,2010-04-22 14:34:00
505512,17961,2010-04-22 14:55:00
505513,14556,2010-04-22 14:57:00
505514,17729,2010-04-22 15:03:00
505515,14092,2010-04-22 15:15:00
505516,15768,2010-04-22 15:31:00
505517,15715,2010-04-22 15:33:00
505518,14182,2010-04-22 15:36:00
505519,13004,2010-04-22 15:43:00
505520,12823,2010-04-22 15:43:00
505521,17240,2010-04-22 15:44:00
505522,14911,2010-04-22 15:58:00
505523,15093,2010-04-22 16:12:00
505525,14156,2010-04-22 17:01:00
505530,12976,2010-04-22 17:38:00
505532,16176,2010-04-22 17:41:00
505533,18102,2010-04-22 17:44:00
505534,18102,2010-04-22 17:46:00
505535,18102,2010-04-22 17:48:00
505536,18102,2010-04-22 17:49:00
505537,16013,2010-04-22 17:51:00
505538,16013,2010-04-22 17:53:00
505540,16029,2010-04-22 18:00:00
505542,14788,2010-04-22 18:16:00
505547,12406,2010-04-22 18:41:00
505548,14525,2010-04-22 18:58:00
505549,17057,2010-04-22 19:21:00
505550,17448,2010-04-23 08:28:00
505551,16497,2010-04-23 09:00:00
505552,16497,2010-04-23 09:02:00
505553,17448,2010-04-23 09:26:00
505554,12747,2010-04-23 09:51:00
505555,12672,2010-04-23 09:57:00
505557,13648,2010-04-23 10:02:00
505558,12921,2010-04-23 10:07:00
505559,17949,2010-04-23 10:18:00
505560,17949,2010-04-23 10:20:00
505561,17448,2010-04-23 10:20:00
505563,16168,2010-04-23 10:37:00
505564,14522,2010-04-23 10:45:00
505565,13531,2010-04-23 10:48:00
505566,15218,2010-04-23 11:00:00
505567,13267,2010-04-23 11:07:00
505568,13694,2010-04-23 11:12:00
505569,15474,2010-04-23 11:14:00
505570,17181,2010-04-23 11:21:00
505571,16661,2010-04-23 11:28:00
505572,14030,2010-04-23 11:36:00
505573,17448,2010-04-23 11:43:00
505574,13269,2010-04-23 11:44:00
505575,16028,2010-04-23 11:45:00
505576,13269,2010-04-23 11:46:00
505577,15738,2010-04-23 11:59:00
505578,15306,2010-04-23 12:12:00
505579,17448,2010-04-23 12:13:00
505580,17448,2010-04-23 12:13:00
505581,15898,2010-04-23 12:14:00
505585,17448,2010-04-23 12:19:00
505588,15548,2010-04-23 12:20:00
505615,15288,2010-04-23 12:49:00
505616,13656,2010-04-23 12:50:00
505633,14623,2010-04-23 13:00:00
505634,15518,2010-04-23 13:12:00
505635,14852,2010-04-23 13:12:00
505636,14755,2010-04-23 13:23:00
505637,15179,2010-04-23 13:26:00
505639,15042,2010-04-23 14:01:00
505640,15694,2010-04-23 14:03:00
505641,15514,2010-04-23 14:10:00
505643,15245,2010-04-23 14:23:00
505644,14958,2010-04-23 14:31:00
505657,13126,2010-04-23 14:38:00
505669,12483,2010-04-23 14:45:00
505675,16008,2010-04-23 14:59:00
505676,14541,2010-04-23 15:13:00
505681,15747,2010-04-23 16:02:00
505682,14709,2010-04-23 16:13:00
505685,16538,2010-04-23 16:25:00
505688,17351,2010-04-23 16:52:00
505694,13693,2010-04-25 10:11:00
505695,16585,2010-04-25 10:34:00
505696,13777,2010-04-25 10:36:00
505697,15755,2010-04-25 10:51:00
505698,15838,2010-04-25 11:15:00
505699,14451,2010-04-25 11:15:00
505700,16414,2010-04-25 11:24:00
505701,16868,2010-04-25 11:31:00
505702,14549,2010-04-25 11:43:00
505703,15600,2010-04-25 11:50:00
505704,12844,2010-04-25 11:51:00
505705,16068,2010-04-25 11:52:00
505706,17436,2010-04-25 11:53:00
505707,14156,2010-04-25 12:11:00
505708,13782,2010-04-25 12:15:00
505709,13050,2010-04-25 12:34:00
505710,12474,2010-04-25 12:36:00
505711,13293,2010-04-25 12:42:00
505712,13527,2010-04-25 12:43:00
505713,18178,2010-04-25 13:07:00
505714,13863,2010-04-25 13:09:00
505715,13760,2010-04-25 13:10:00
505716,18091,2010-04-25 13:18:00
505717,17611,2010-04-25 13:20:00
505718,13609,2010-04-25 13:26:00
505719,17550,2010-04-25 13:28:00
505720,17372,2010-04-25 13:36:00
505721,15055,2010-04-25 13:40:00
505723,17146,2010-04-25 13:48:00
505724,17550,2010-04-25 13:49:00
505725,14606,2010-04-25 13:55:00
505729,12877,2010-04-25 14:19:00
505730,13455,2010-04-25 14:31:00
505731,16558,2010-04-25 15:09:00
505732,13510,2010-04-25 15:26:00
505733,13021,2010-04-25 15:32:00
505734,16485,2010-04-25 15:40:00
505735,15638,2010-04-25 15:45:00
505736,17160,2010-04-25 15:47:00
505737,13798,2010-04-25 15:48:00
505738,13798,2010-04-25 15:48:00
505739,15221,2010-04-25 15:50:00
505740,13762,2010-04-25 15:51:00
505741,16984,2010-04-25 15:56:00
505742,18065,2010-04-25 16:02:00
505743,13152,2010-04-25 16:07:00
505744,15769,2010-04-26 07:15:00
505745,16684,2010-04-26 07:17:00
505746,16684,2010-04-26 07:19:00
505747,16684,2010-04-26 07:20:00
505748,14897,2010-04-26 09:13:00
505755,13408,2010-04-26 09:47:00
505756,14677,2010-04-26 09:48:00
505757,12838,2010-04-26 09:59:00
505762,17093,2010-04-26 10:22:00
505766,14743,2010-04-26 10:26:00
505769,17572,2010-04-26 10:27:00
505770,14773,2010-04-26 10:29:00
505771,14493,2010-04-26 10:31:00
505772,12925,2010-04-26 10:32:00
505773,15058,2010-04-26 10:33:00
505774,17663,2010-04-26 10:33:00
505775,14942,2010-04-26 10:35:00
505776,15717,2010-04-26 10:41:00
505778,14820,2010-04-26 10:43:00
505779,13555,2010-04-26 10:44:00
505780,13117,2010-04-26 10:45:00
505781,15420,2010-04-26 10:46:00
505782,14999,2010-04-26 10:47:00
505783,17406,2010-04-26 10:48:00
505784,17406,2010-04-26 10:48:00
505785,13993,2010-04-26 10:49:00
505787,16814,2010-04-26 10:57:00
505788,16099,2010-04-26 11:00:00
505789,15586,2010-04-26 11:00:00
505790,15990,2010-04-26 11:02:00
505791,16335,2010-04-26 11:07:00
505806,14911,2010-04-26 11:16:00
505809,14665,2010-04-26 11:17:00
505826,14021,2010-04-26 11:22:00
505838,17673,2010-04-26 11:25:00
505840,17049,2010-04-26 11:36:00
505841,16736,2010-04-26 11:44:00
505842,13555,2010-04-26 11:48:00
505844,13911,2010-04-26 12:00:00
505845,16756,2010-04-26 12:02:00
505846,16523,2010-04-26 12:02:00
505847,14710,2010-04-26 12:11:00
505848,13911,2010-04-26 12:16:00
505849,17715,2010-04-26 12:17:00
505851,12472,2010-04-26 12:34:00
505852,15384,2010-04-26 12:38:00
505853,17241,2010-04-26 12:46:00
505854,14563,2010-04-26 12:51:00
505855,14186,2010-04-26 12:57:00
505858,15111,2010-04-26 13:12:00
505867,13307,2010-04-26 13:28:00
505877,12921,2010-04-26 13:33:00
505882,14552,2010-04-26 13:44:00
505883,12471,2010-04-26 13:53:00
505884,14911,2010-04-26 13:54:00
505885,16623,2010-04-26 14:04:00
505886,15311,2010-04-26 14:08:00
505887,17959,2010-04-26 14:12:00
505889,13012,2010-04-26 14:14:00
505890,14527,2010-04-26 14:22:00
505891,13781,2010-04-26 14:30:00
505916,15867,2010-04-26 14:47:00
505941,16858,2010-04-26 14:57:00
505962,17841,2010-04-26 15:17:00
505963,14401,2010-04-26 15:20:00
505964,13015,2010-04-26 15:30:00
505965,16242,2010-04-26 15:43:00
505966,18009,2010-04-26 16:16:00
505967,18009,2010-04-26 16:21:00
505969,17231,2010-04-26 16:36:00
505970,12712,2010-04-26 16:49:00
505973,14465,2010-04-26 17:16:00
505974,17449,2010-04-26 18:06:00
505975,13037,2010-04-27 08:51:00
505976,14625,2010-04-27 08:58:00
505977,13881,2010-04-27 09:01:00
505978,13881,2010-04-27 09:03:00
505979,15601,2010-04-27 09:05:00
505980,15845,2010-04-27 09:09:00
505981,18102,2010-04-27 09:30:00
505982,18102,2010-04-27 09:32:00
505983,13199,2010-04-27 09:34:00
505984,18102,2010-04-27 09:35:00
505985,18102,2010-04-27 09:41:00
505986,16186,2010-04-27 09:42:00
505987,18102,2010-04-27 09:44:00
505988,13655,2010-04-27 09:59:00
505989,13064,2010-04-27 10:08:00
505990,17966,2010-04-27 10:11:00
505991,13798,2010-04-27 10:13:00
505992,17966,2010-04-27 10:14:00
505993,17221,2010-04-27 10:27:00
505994,17920,2010-04-27 10:28:00
505995,15601,2010-04-27 10:31:00
505996,17348,2010-04-27 10:48:00
505997,13192,2010-04-27 10:50:00
505998,15367,2010-04-27 10:51:00
505999,14837,2010-04-27 10:54:00
506000,16088,2010-04-27 10:56:00
506003,16652,2010-04-27 11:15:00
506004,15633,2010-04-27 11:22:00
506018,15369,2010-04-27 11:35:00
506024,15369,2010-04-27 11:37:00
506025,16543,2010-04-27 11:38:00
506029,16550,2010-04-27 11:40:00
506047,16782,2010-04-27 11:48:00
506055,16117,2010-04-27 11:50:00
506066,13696,2010-04-27 11:53:00
506070,17139,2010-04-27 11:54:00
506073,17139,2010-04-27 11:56:00
506080,17332,2010-04-27 11:58:00
506082,13178,2010-04-27 11:58:00
506091,15402,2010-04-27 12:12:00
506092,17185,2010-04-27 12:15:00
506097,16456,2010-04-27 12:20:00
506099,17991,2010-04-27 12:46:00
506100,16749,2010-04-27 13:06:00
506107,16354,2010-04-27 13:33:00
506108,17063,2010-04-27 13:35:00
506111,12849,2010-04-27 13:44:00
506112,16210,2010-04-27 13:45:00
506113,16210,2010-04-27 13:48:00
506114,13001,2010-04-27 13:48:00
506115,12392,2010-04-27 14:04:00
506116,13026,2010-04-27 14:07:00
506117,16408,2010-04-27 14:08:00
506118,17709,2010-04-27 14:10:00
506119,16267,2010-04-27 14:10:00
506120,16170,2010-04-27 14:10:00
506121,17035,2010-04-27 14:11:00
506122,13048,2010-04-27 14:11:00
506123,16197,2010-04-27 14:12:00
506125,14651,2010-04-27 14:14:00
506127,16351,2010-04-27 14:36:00
506130,16011,2010-04-27 14:44:00
506131,14211,2010-04-27 14:56:00
506134,16103,2010-04-27 15:18:00
506135,15070,2010-04-27 15:21:00
506136,14882,2010-04-27 15:29:00
506137,13319,2010-04-27 15:31:00
506138,15005,2010-04-27 15:32:00
506139,18268,2010-04-27 15:47:00
506140,15856,2010-04-27 16:15:00
506142,12744,2010-04-27 16:19:00
506144,15856,2010-04-27 16:32:00
506149,12748,2010-04-27 17:01:00
506154,14471,2010-04-27 17:12:00
506162,13081,2010-04-28 09:15:00
506163,15498,2010-04-28 09:18:00
506164,17941,2010-04-28 09:23:00
506165,14912,2010-04-28 09:41:00
506167,16138,2010-04-28 09:51:00
506168,13958,2010-04-28 10:02:00
506169,13958,2010-04-28 10:03:00
506170,14237,2010-04-28 10:04:00
506171,14110,2010-04-28 10:05:00
506172,16742,2010-04-28 10:16:00
506173,12939,2010-04-28 10:18:00
506174,16182,2010-04-28 10:29:00
506175,14978,2010-04-28 10:50:00
506176,17635,2010-04-28 10:51:00
506177,14770,2010-04-28 10:52:00
506178,16841,2010-04-28 10:58:00
506189,16779,2010-04-28 11:24:00
506209,15791,2010-04-28 11:29:00
506222,18135,2010-04-28 11:52:00
506223,16461,2010-04-28 11:54:00
506225,17491,2010-04-28 11:57:00
506226,13047,2010-04-28 12:01:00
506227,13539,2010-04-28 12:04:00
506228,13775,2010-04-28 12:15:00
506229,18273,2010-04-28 12:24:00
506230,13694,2010-04-28 12:27:00
506231,13694,2010-04-28 12:28:00
506232,14177,2010-04-28 12:31:00
506233,14177,2010-04-28 12:34:00
506239,14177,2010-04-28 12:41:00
506241,15311,2010-04-28 12:51:00
506242,14194,2010-04-28 13:12:00
506244,14194,2010-04-28 13:18:00
506245,16447,2010-04-28 13:21:00
506246,14194,2010-04-28 13:23:00
506247,18049,2010-04-28 13:24:00
506248,14724,2010-04-28 13:26:00
506249,12876,2010-04-28 13:26:00
506250,16327,2010-04-28 13:34:00
506251,14344,2010-04-28 13:40:00
506252,14399,2010-04-28 13:42:00
